ReportDate,year,deathALLE,deathANNE,deathBALT,deathBCITY,deathCALV,deathCARO,deathCARR,deathCECI,deathCHAR,deathDORC,deathFRED,deathGARR,deathHARF,deathHOWA,deathKENT,deathMONT,deathPRIN,deathQUEE,deathSOME,deathSTMA,deathTALB,deathWASH,deathWICO,deathWORC,deathUNKN
2020-03-04,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-05,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-06,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-07,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-12,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-13,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-14,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-15,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-16,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-17,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-18,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-19,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-20,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-21,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-22,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-23,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-24,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-25,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-26,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-28,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-29,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-30,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-02,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-03,2020,0.0,4.0,3.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2020-04-04,2020,0.0,6.0,4.0,6.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2020-04-05,2020,0.0,6.0,6.0,7.0,1.0,0.0,8.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2020-04-06,2020,0.0,8.0,11.0,8.0,1.0,0.0,10.0,1.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2020-04-07,2020,0.0,8.0,11.0,9.0,1.0,0.0,16.0,1.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2020-04-08,2020,0.0,11.0,13.0,10.0,2.0,0.0,18.0,1.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,26.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2020-04-09,2020,0.0,12.0,16.0,13.0,1.0,0.0,18.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,29.0,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2020-04-10,2020,0.0,16.0,21.0,17.0,1.0,0.0,19.0,1.0,4.0,0.0,9.0,0.0,0.0,5.0,0.0,34.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2020-04-11,2020,0.0,19.0,26.0,22.0,1.0,0.0,25.0,1.0,5.0,0.0,11.0,0.0,1.0,6.0,0.0,36.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2020-04-12,2020,0.0,27.0,30.0,24.0,1.0,0.0,25.0,1.0,9.0,0.0,12.0,0.0,0.0,6.0,0.0,42.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2020-04-13,2020,0.0,29.0,31.0,26.0,1.0,0.0,28.0,1.0,10.0,1.0,12.0,0.0,0.0,8.0,0.0,48.0,63.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
2020-04-14,2020,0.0,32.0,41.0,29.0,1.0,0.0,29.0,2.0,12.0,1.0,14.0,0.0,0.0,9.0,0.0,54.0,72.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0
2020-04-15,2020,1.0,25.0,27.0,25.0,1.0,0.0,20.0,2.0,11.0,1.0,20.0,0.0,0.0,9.0,1.0,44.0,65.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,93
2020-04-16,2020,1.0,29.0,31.0,31.0,1.0,0.0,21.0,2.0,13.0,1.0,22.0,0.0,0.0,10.0,1.0,56.0,70.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,98
2020-04-17,2020,1.0,34.0,37.0,38.0,2.0,0.0,25.0,2.0,15.0,1.0,23.0,0.0,0.0,10.0,1.0,63.0,77.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,91
2020-04-18,2020,1.0,34.0,38.0,40.0,2.0,0.0,26.0,3.0,16.0,1.0,23.0,0.0,0.0,10.0,1.0,70.0,85.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,105
2020-04-19,2020,1.0,40.0,44.0,46.0,3.0,0.0,27.0,3.0,17.0,1.0,25.0,0.0,1.0,11.0,1.0,80.0,98.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,77
2020-04-20,2020,1.0,42.0,44.0,49.0,3.0,0.0,30.0,3.0,19.0,1.0,25.0,0.0,1.0,12.0,1.0,89.0,103.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,82
2020-04-21,2020,2.0,45.0,51.0,54.0,4.0,0.0,31.0,3.0,22.0,1.0,28.0,0.0,1.0,12.0,1.0,99.0,111.0,2.0,0.0,3.0,1.0,3.0,2.0,0.0,108
2020-04-22,2020,3.0,49.0,58.0,58.0,5.0,0.0,32.0,5.0,29.0,1.0,29.0,0.0,2.0,13.0,1.0,110.0,125.0,2.0,0.0,3.0,1.0,3.0,2.0,0.0,100
2020-04-23,2020,3.0,54.0,62.0,60.0,6.0,0.0,34.0,5.0,31.0,2.0,30.0,0.0,2.0,14.0,1.0,121.0,141.0,2.0,0.0,4.0,1.0,3.0,3.0,0.0,101
2020-04-24,2020,3.0,56.0,65.0,65.0,8.0,0.0,34.0,5.0,33.0,2.0,35.0,0.0,3.0,14.0,2.0,135.0,147.0,3.0,0.0,6.0,1.0,3.0,3.0,0.0,100
2020-04-25,2020,3.0,62.0,69.0,72.0,7.0,0.0,36.0,5.0,34.0,2.0,39.0,0.0,4.0,15.0,3.0,152.0,162.0,3.0,0.0,6.0,1.0,3.0,4.0,0.0,115
2020-04-26,2020,3.0,63.0,71.0,73.0,7.0,0.0,36.0,5.0,34.0,2.0,39.0,0.0,4.0,15.0,3.0,160.0,163.0,3.0,0.0,6.0,1.0,3.0,4.0,0.0,132
2020-04-27,2020,4.0,66.0,87.0,82.0,7.0,0.0,37.0,5.0,36.0,2.0,42.0,0.0,4.0,16.0,4.0,190.0,187.0,3.0,0.0,6.0,1.0,3.0,5.0,0.0,71
2020-04-28,2020,5.0,70.0,94.0,83.0,8.0,0.0,44.0,6.0,38.0,2.0,42.0,0.0,6.0,17.0,4.0,201.0,195.0,4.0,0.0,7.0,1.0,3.0,5.0,1.0,93
2020-04-29,2020,6.0,75.0,104.0,94.0,8.0,0.0,45.0,8.0,41.0,2.0,45.0,0.0,6.0,18.0,4.0,218.0,213.0,4.0,0.0,7.0,1.0,3.0,7.0,2.0,74
2020-04-30,2020,7.0,83.0,110.0,104.0,8.0,0.0,46.0,8.0,43.0,2.0,49.0,0.0,6.0,18.0,5.0,229.0,229.0,6.0,0.0,7.0,1.0,4.0,7.0,2.0,73
2020-05-01,2020,7.0,82.0,116.0,106.0,9.0,0.0,46.0,8.0,44.0,2.0,49.0,0.0,9.0,18.0,4.0,236.0,231.0,7.0,0.0,7.0,1.0,4.0,7.0,2.0,103
2020-05-02,2020,8.0,86.0,125.0,117.0,10.0,0.0,46.0,8.0,45.0,2.0,52.0,0.0,10.0,19.0,4.0,256.0,257.0,8.0,0.0,7.0,1.0,6.0,10.0,2.0,77
2020-05-03,2020,12.0,88.0,133.0,120.0,10.0,0.0,46.0,9.0,47.0,2.0,54.0,0.0,10.0,19.0,6.0,268.0,265.0,8.0,0.0,7.0,1.0,6.0,10.0,2.0,59
2020-05-04,2020,12.0,93.0,136.0,120.0,10.0,0.0,47.0,10.0,47.0,2.0,55.0,0.0,10.0,21.0,7.0,274.0,271.0,8.0,0.0,7.0,1.0,6.0,10.0,2.0,67
2020-05-05,2020,12.0,98.0,142.0,124.0,10.0,0.0,52.0,13.0,47.0,2.0,59.0,0.0,15.0,22.0,7.0,292.0,280.0,8.0,0.0,7.0,1.0,6.0,11.0,2.0,80
2020-05-06,2020,12.0,99.0,149.0,131.0,10.0,0.0,55.0,13.0,49.0,2.0,61.0,0.0,17.0,24.0,8.0,304.0,296.0,8.0,0.0,7.0,1.0,7.0,11.0,2.0,72
2020-05-07,2020,12.0,102.0,155.0,140.0,10.0,0.0,54.0,13.0,48.0,2.0,63.0,0.0,18.0,26.0,8.0,315.0,309.0,8.0,0.0,8.0,1.0,7.0,13.0,2.0,87
2020-05-08,2020,12.0,105.0,162.0,146.0,10.0,0.0,56.0,13.0,51.0,2.0,64.0,0.0,20.0,26.0,8.0,324.0,323.0,9.0,0.0,8.0,1.0,7.0,15.0,2.0,89
2020-05-09,2020,12.0,108.0,169.0,154.0,10.0,0.0,58.0,13.0,52.0,2.0,66.0,0.0,21.0,28.0,10.0,336.0,333.0,9.0,0.0,8.0,1.0,8.0,15.0,3.0,94
2020-05-10,2020,12.0,112.0,175.0,160.0,10.0,0.0,58.0,13.0,53.0,2.0,68.0,0.0,21.0,28.0,13.0,348.0,337.0,9.0,0.0,8.0,1.0,9.0,15.0,3.0,83
2020-05-11,2020,12.0,115.0,178.0,162.0,10.0,0.0,58.0,13.0,53.0,2.0,68.0,0.0,21.0,30.0,13.0,353.0,342.0,9.0,0.0,9.0,1.0,9.0,16.0,3.0,96
2020-05-12,2020,13.0,117.0,188.0,169.0,12.0,0.0,60.0,15.0,54.0,2.0,71.0,0.0,23.0,34.0,13.0,373.0,355.0,9.0,0.0,9.0,1.0,9.0,16.0,3.0,97
2020-05-13,2020,13.0,123.0,203.0,177.0,12.0,0.0,61.0,15.0,56.0,2.0,74.0,0.0,24.0,36.0,13.0,386.0,370.0,9.0,0.0,9.0,1.0,9.0,17.0,3.0,81
2020-05-14,2020,13.0,126.0,207.0,183.0,12.0,0.0,62.0,17.0,57.0,2.0,78.0,0.0,28.0,38.0,14.0,397.0,379.0,9.0,0.0,9.0,1.0,9.0,17.0,4.0,86
2020-05-15,2020,13.0,128.0,217.0,183.0,12.0,0.0,64.0,17.0,59.0,2.0,81.0,0.0,28.0,38.0,14.0,411.0,393.0,9.0,0.0,9.0,1.0,9.0,19.0,4.0,81
2020-05-16,2020,13.0,133.0,223.0,192.0,12.0,0.0,66.0,17.0,60.0,2.0,82.0,0.0,30.0,41.0,14.0,423.0,399.0,9.0,0.0,10.0,1.0,9.0,20.0,4.0,82
2020-05-17,2020,13.0,134.0,232.0,195.0,12.0,0.0,67.0,17.0,60.0,2.0,83.0,0.0,31.0,41.0,14.0,437.0,408.0,10.0,0.0,11.0,1.0,8.0,21.0,5.0,74
2020-05-18,2020,14.0,134.0,237.0,200.0,12.0,0.0,68.0,17.0,60.0,2.0,83.0,0.0,31.0,42.0,14.0,442.0,415.0,10.0,0.0,11.0,1.0,8.0,21.0,5.0,76
2020-05-19,2020,14.0,137.0,247.0,202.0,12.0,0.0,69.0,18.0,62.0,2.0,83.0,0.0,32.0,46.0,14.0,465.0,424.0,11.0,1.0,12.0,1.0,8.0,21.0,5.0,77
2020-05-20,2020,14.0,137.0,261.0,208.0,13.0,0.0,70.0,20.0,63.0,2.0,86.0,0.0,36.0,46.0,14.0,474.0,432.0,11.0,1.0,12.0,1.0,9.0,21.0,7.0,66
2020-05-21,2020,14.0,139.0,271.0,210.0,14.0,0.0,69.0,20.0,64.0,2.0,87.0,0.0,37.0,45.0,14.0,491.0,444.0,11.0,1.0,13.0,1.0,10.0,22.0,7.0,59
2020-05-22,2020,14.0,141.0,277.0,213.0,14.0,0.0,71.0,20.0,65.0,2.0,88.0,0.0,43.0,46.0,15.0,502.0,455.0,12.0,1.0,13.0,1.0,10.0,22.0,7.0,60
2020-05-23,2020,14.0,142.0,284.0,220.0,14.0,0.0,74.0,20.0,67.0,2.0,89.0,0.0,43.0,48.0,15.0,514.0,462.0,12.0,1.0,14.0,1.0,10.0,22.0,7.0,55
2020-05-24,2020,14.0,145.0,285.0,222.0,14.0,0.0,74.0,21.0,67.0,2.0,91.0,0.0,45.0,48.0,14.0,522.0,468.0,12.0,1.0,14.0,1.0,11.0,22.0,9.0,60
2020-05-25,2020,14.0,149.0,292.0,225.0,15.0,0.0,77.0,21.0,67.0,2.0,92.0,0.0,45.0,48.0,14.0,526.0,475.0,12.0,2.0,15.0,1.0,11.0,22.0,10.0,52
2020-05-26,2020,14.0,151.0,297.0,227.0,14.0,0.0,78.0,21.0,68.0,2.0,94.0,0.0,45.0,49.0,15.0,531.0,484.0,12.0,2.0,15.0,1.0,12.0,22.0,10.0,53
2020-05-27,2020,15.0,154.0,304.0,228.0,16.0,0.0,82.0,21.0,70.0,3.0,96.0,0.0,46.0,50.0,15.0,535.0,496.0,12.0,2.0,16.0,1.0,12.0,25.0,10.0,61
2020-05-28,2020,15.0,154.0,308.0,232.0,16.0,0.0,82.0,22.0,71.0,3.0,97.0,0.0,46.0,52.0,15.0,542.0,506.0,12.0,2.0,19.0,1.0,12.0,27.0,10.0,63
2020-05-29,2020,16.0,158.0,320.0,240.0,16.0,0.0,83.0,22.0,71.0,3.0,98.0,0.0,46.0,54.0,17.0,555.0,506.0,12.0,2.0,20.0,1.0,13.0,30.0,12.0,53
2020-05-30,2020,16.0,163.0,325.0,246.0,17.0,0.0,89.0,22.0,71.0,3.0,98.0,0.0,46.0,54.0,19.0,565.0,515.0,12.0,2.0,20.0,2.0,13.0,30.0,12.0,50
2020-05-31,2020,17.0,165.0,329.0,250.0,17.0,1.0,89.0,23.0,71.0,3.0,98.0,0.0,48.0,54.0,19.0,572.0,517.0,13.0,2.0,22.0,2.0,14.0,30.0,12.0,43
2020-06-01,2020,17.0,166.0,333.0,253.0,17.0,1.0,90.0,23.0,72.0,3.0,99.0,0.0,48.0,56.0,19.0,576.0,521.0,12.0,2.0,23.0,2.0,14.0,30.0,12.0,42
2020-06-02,2020,17.0,169.0,342.0,255.0,17.0,1.0,91.0,24.0,72.0,3.0,100.0,0.0,48.0,56.0,19.0,584.0,528.0,12.0,3.0,24.0,3.0,15.0,30.0,12.0,49
2020-06-03,2020,17.0,169.0,350.0,258.0,19.0,1.0,93.0,24.0,74.0,3.0,102.0,0.0,48.0,56.0,19.0,593.0,542.0,12.0,3.0,27.0,3.0,16.0,30.0,12.0,48
2020-06-04,2020,16.0,170.0,355.0,261.0,19.0,1.0,95.0,24.0,77.0,3.0,102.0,0.0,48.0,60.0,19.0,596.0,556.0,12.0,3.0,28.0,3.0,16.0,32.0,13.0,37
2020-06-05,2020,16.0,173.0,360.0,264.0,19.0,1.0,95.0,24.0,77.0,4.0,103.0,0.0,48.0,60.0,19.0,606.0,563.0,12.0,3.0,30.0,4.0,16.0,32.0,13.0,38
2020-06-06,2020,16.0,176.0,367.0,268.0,20.0,1.0,98.0,24.0,79.0,4.0,104.0,0.0,49.0,60.0,19.0,614.0,571.0,12.0,3.0,33.0,4.0,16.0,32.0,15.0,31
2020-06-07,2020,16.0,176.0,369.0,273.0,20.0,1.0,98.0,24.0,78.0,4.0,104.0,0.0,50.0,62.0,19.0,617.0,574.0,12.0,3.0,34.0,4.0,16.0,32.0,15.0,24
2020-06-08,2020,16.0,176.0,371.0,274.0,20.0,1.0,98.0,24.0,78.0,4.0,104.0,0.0,50.0,63.0,19.0,620.0,578.0,12.0,3.0,34.0,4.0,16.0,32.0,15.0,41
2020-06-09,2020,17.0,177.0,379.0,279.0,20.0,1.0,99.0,25.0,80.0,4.0,104.0,0.0,52.0,66.0,19.0,628.0,583.0,12.0,3.0,34.0,4.0,17.0,33.0,14.0,36
2020-06-10,2020,17.0,181.0,383.0,281.0,20.0,2.0,100.0,25.0,81.0,4.0,105.0,0.0,54.0,68.0,19.0,633.0,590.0,12.0,3.0,35.0,4.0,17.0,33.0,14.0,38
2020-06-11,2020,17.0,182.0,386.0,284.0,20.0,2.0,100.0,27.0,81.0,4.0,105.0,0.0,54.0,68.0,21.0,635.0,596.0,12.0,3.0,36.0,4.0,20.0,33.0,15.0,45
2020-06-12,2020,17.0,183.0,390.0,286.0,20.0,2.0,100.0,28.0,80.0,4.0,107.0,0.0,55.0,68.0,21.0,640.0,607.0,12.0,3.0,40.0,4.0,21.0,34.0,15.0,36
2020-06-13,2020,17.0,183.0,395.0,289.0,20.0,2.0,102.0,29.0,81.0,4.0,107.0,0.0,55.0,68.0,22.0,647.0,609.0,12.0,3.0,40.0,4.0,22.0,35.0,15.0,38
2020-06-14,2020,17.0,185.0,401.0,292.0,20.0,2.0,102.0,29.0,81.0,4.0,107.0,0.0,55.0,69.0,22.0,651.0,612.0,12.0,3.0,39.0,4.0,22.0,35.0,16.0,31
2020-06-15,2020,17.0,185.0,403.0,293.0,20.0,2.0,102.0,29.0,81.0,4.0,107.0,0.0,55.0,70.0,23.0,655.0,615.0,12.0,3.0,40.0,4.0,22.0,35.0,16.0,24
2020-06-16,2020,17.0,185.0,406.0,296.0,20.0,2.0,102.0,29.0,81.0,4.0,108.0,0.0,56.0,71.0,23.0,658.0,619.0,13.0,3.0,40.0,4.0,22.0,35.0,16.0,41
2020-06-17,2020,17.0,186.0,411.0,299.0,21.0,2.0,103.0,29.0,83.0,4.0,108.0,0.0,58.0,72.0,23.0,664.0,623.0,14.0,3.0,41.0,4.0,22.0,36.0,16.0,27
2020-06-18,2020,17.0,187.0,415.0,301.0,22.0,2.0,106.0,28.0,84.0,4.0,108.0,0.0,59.0,74.0,23.0,667.0,624.0,14.0,3.0,44.0,4.0,24.0,37.0,16.0,23
2020-06-19,2020,17.0,189.0,420.0,301.0,22.0,2.0,106.0,28.0,84.0,4.0,109.0,0.0,58.0,74.0,22.0,670.0,629.0,14.0,3.0,44.0,4.0,25.0,37.0,16.0,23
2020-06-20,2020,17.0,191.0,426.0,304.0,22.0,2.0,107.0,28.0,84.0,4.0,109.0,0.0,58.0,75.0,22.0,674.0,634.0,14.0,3.0,44.0,4.0,25.0,37.0,16.0,23
2020-06-21,2020,17.0,191.0,428.0,304.0,22.0,2.0,107.0,28.0,84.0,4.0,109.0,0.0,58.0,75.0,22.0,680.0,635.0,14.0,3.0,45.0,4.0,25.0,37.0,16.0,27
2020-06-22,2020,17.0,191.0,432.0,307.0,22.0,2.0,107.0,28.0,84.0,4.0,109.0,0.0,58.0,75.0,22.0,683.0,637.0,15.0,3.0,46.0,4.0,25.0,37.0,16.0,21
2020-06-23,2020,17.0,192.0,435.0,310.0,23.0,3.0,107.0,28.0,84.0,5.0,109.0,0.0,58.0,75.0,22.0,685.0,637.0,15.0,3.0,48.0,4.0,25.0,38.0,16.0,24
2020-06-24,2020,17.0,193.0,437.0,316.0,24.0,3.0,107.0,28.0,84.0,5.0,109.0,1.0,58.0,76.0,22.0,688.0,638.0,15.0,3.0,48.0,4.0,26.0,39.0,15.0,22
2020-06-25,2020,17.0,193.0,438.0,318.0,25.0,3.0,107.0,28.0,84.0,5.0,109.0,1.0,58.0,78.0,22.0,691.0,645.0,16.0,3.0,48.0,4.0,26.0,40.0,15.0,27
2020-06-26,2020,17.0,195.0,439.0,321.0,25.0,3.0,108.0,28.0,84.0,5.0,109.0,0.0,58.0,79.0,22.0,691.0,653.0,17.0,3.0,50.0,4.0,26.0,40.0,15.0,23
2020-06-27,2020,17.0,198.0,443.0,324.0,25.0,3.0,108.0,28.0,84.0,5.0,110.0,0.0,58.0,80.0,22.0,695.0,653.0,17.0,3.0,51.0,4.0,26.0,40.0,15.0,21
2020-06-28,2020,17.0,199.0,445.0,326.0,25.0,3.0,109.0,28.0,84.0,5.0,110.0,0.0,58.0,80.0,22.0,696.0,655.0,17.0,3.0,51.0,4.0,26.0,40.0,15.0,24
2020-06-29,2020,17.0,199.0,448.0,326.0,25.0,3.0,110.0,28.0,84.0,5.0,110.0,0.0,59.0,80.0,22.0,697.0,657.0,17.0,3.0,51.0,4.0,26.0,41.0,15.0,21
2020-06-30,2020,17.0,199.0,451.0,327.0,26.0,3.0,110.0,28.0,84.0,5.0,110.0,0.0,59.0,79.0,22.0,699.0,658.0,17.0,3.0,51.0,4.0,27.0,41.0,15.0,27
2020-07-01,2020,17.0,201.0,452.0,328.0,26.0,3.0,110.0,28.0,84.0,5.0,111.0,0.0,59.0,84.0,22.0,700.0,662.0,18.0,3.0,51.0,4.0,28.0,41.0,16.0,24
2020-07-02,2020,17.0,202.0,453.0,330.0,26.0,3.0,110.0,28.0,84.0,5.0,111.0,0.0,60.0,84.0,22.0,704.0,662.0,18.0,3.0,51.0,4.0,28.0,40.0,16.0,25
2020-07-03,2020,17.0,201.0,457.0,332.0,26.0,3.0,110.0,28.0,84.0,5.0,112.0,0.0,60.0,86.0,22.0,709.0,664.0,18.0,3.0,51.0,4.0,28.0,40.0,16.0,23
2020-07-04,2020,17.0,201.0,459.0,334.0,26.0,3.0,112.0,28.0,85.0,5.0,113.0,0.0,60.0,85.0,22.0,710.0,665.0,19.0,3.0,51.0,4.0,29.0,41.0,16.0,23
2020-07-05,2020,18.0,201.0,460.0,334.0,26.0,3.0,112.0,28.0,85.0,5.0,113.0,0.0,60.0,85.0,22.0,711.0,666.0,19.0,3.0,51.0,4.0,29.0,41.0,16.0,26
2020-07-06,2020,18.0,201.0,461.0,339.0,26.0,3.0,112.0,28.0,85.0,5.0,113.0,0.0,60.0,85.0,22.0,715.0,667.0,19.0,3.0,51.0,4.0,29.0,41.0,16.0,18
2020-07-07,2020,18.0,202.0,465.0,341.0,26.0,3.0,112.0,28.0,85.0,5.0,113.0,0.0,60.0,87.0,22.0,714.0,669.0,19.0,3.0,51.0,4.0,29.0,41.0,16.0,27
2020-07-08,2020,18.0,202.0,469.0,344.0,26.0,3.0,112.0,28.0,86.0,5.0,113.0,0.0,61.0,87.0,22.0,714.0,676.0,20.0,3.0,51.0,4.0,29.0,41.0,16.0,19
2020-07-09,2020,18.0,202.0,472.0,346.0,26.0,3.0,112.0,28.0,87.0,5.0,113.0,0.0,61.0,86.0,22.0,716.0,677.0,22.0,3.0,51.0,4.0,29.0,41.0,16.0,20
